"Date","Source","Site ID","POC","Daily Mean Pb Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/17/2023","AQS","060371302","1","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"02/23/2023","AQS","060371302","1","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/01/2023","AQS","060371302","1","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/07/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/13/2023","AQS","060371302","1","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/19/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/25/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/31/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/06/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/12/2023","AQS","060371302","1","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/18/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/24/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/30/2023","AQS","060371302","1","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/06/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/12/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/18/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/24/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/30/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/05/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/11/2023","AQS","060371302","1","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/17/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/23/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/29/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/05/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/11/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/17/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/23/2023","AQS","060371302","1","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/29/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/04/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/10/2023","AQS","060371302","1","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/16/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/22/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/28/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/03/2023","AQS","060371302","1","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/09/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/15/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/21/2023","AQS","060371302","1","0.007","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/27/2023","AQS","060371302","1","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/03/2023","AQS","060371302","1","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/09/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/15/2023","AQS","060371302","1","0.006","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/21/2023","AQS","060371302","1","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/27/2023","AQS","060371302","1","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/02/2023","AQS","060371302","1","0.013","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/08/2023","AQS","060371302","1","0.011","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/14/2023","AQS","060371302","1","0.017","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/20/2023","AQS","060371302","1","0.013","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/26/2023","AQS","060371302","1","0.007","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/02/2023","AQS","060371302","1","0.013","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/08/2023","AQS","060371302","1","0.009","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/14/2023","AQS","060371302","1","0.011","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/20/2023","AQS","060371302","1","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/26/2023","AQS","060371302","1","0.007","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/06/2023","AQS","060371302","2","0.006","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/12/2023","AQS","060371302","2","0.01","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/24/2023","AQS","060371302","2","0.012","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/30/2023","AQS","060371302","2","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"02/05/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"02/11/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"02/17/2023","AQS","060371302","2","0.007","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"02/23/2023","AQS","060371302","2","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/01/2023","AQS","060371302","2","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/07/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/13/2023","AQS","060371302","2","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/19/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/25/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"03/31/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/06/2023","AQS","060371302","2","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/12/2023","AQS","060371302","2","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/18/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/24/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"04/30/2023","AQS","060371302","2","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/12/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/18/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/24/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"05/30/2023","AQS","060371302","2","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/05/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/11/2023","AQS","060371302","2","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/17/2023","AQS","060371302","2","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/23/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"06/29/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/05/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/11/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/17/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/23/2023","AQS","060371302","2","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"07/29/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/04/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/10/2023","AQS","060371302","2","0.002","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/16/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/22/2023","AQS","060371302","2","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"08/28/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/03/2023","AQS","060371302","2","0.001","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/09/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/15/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/21/2023","AQS","060371302","2","0.007","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"09/27/2023","AQS","060371302","2","0.006","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/03/2023","AQS","060371302","2","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/09/2023","AQS","060371302","2","0.003","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/15/2023","AQS","060371302","2","0.006","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/21/2023","AQS","060371302","2","0.004","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/27/2023","AQS","060371302","2","0.005","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/02/2023","AQS","060371302","2","0.013","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/08/2023","AQS","060371302","2","0.012","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/14/2023","AQS","060371302","2","0.017","ug/m3 LC",".","Compton","1","100.0000","14129","Lead (TSP) LC","261","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/06/2023","AQS","060371404","1","0.005","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/12/2023","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/18/2023","AQS","060371404","1","0.007","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/24/2023","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/30/2023","AQS","060371404","1","0.003","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/05/2023","AQS","060371404","1","0.004","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/11/2023","AQS","060371404","1","0.005","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/17/2023","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/23/2023","AQS","060371404","1","0.004","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/01/2023","AQS","060371404","1","0.002","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/07/2023","AQS","060371404","1","0.014","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/13/2023","AQS","060371404","1","0.006","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/19/2023","AQS","060371404","1","0.006","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/25/2023","AQS","060371404","1","0.006","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/31/2023","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/06/2023","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/12/2023","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/18/2023","AQS","060371404","1","0.015","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
